Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-01-18 16:07:38,2018-01-18 16:14:44,7m - 6.110s,PASSED
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-01-18 16:07:38,2018-01-18 16:09:00,1m - 21.855s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-18 16:07:39,2018-01-18 16:07:46,7.398s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-01-18 16:07:46,2018-01-18 16:07:48,1.442s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:07:48,2018-01-18 16:07:48,0.177s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:07:48,2018-01-18 16:07:48,0.189s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:07:48,2018-01-18 16:07:54,5.688s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:07:54,2018-01-18 16:07:54,0.398s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:07:54,2018-01-18 16:08:05,11.224s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-18 16:08:05,2018-01-18 16:08:05,0.078s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 16:08:05,2018-01-18 16:08:06,0.148s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:08:06,2018-01-18 16:08:06,0.150s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 16:08:06,2018-01-18 16:08:06,0.427s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:08:06,2018-01-18 16:08:06,0.272s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:08:06,2018-01-18 16:08:08,2.033s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:08:08,2018-01-18 16:08:09,0.451s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:08:09,2018-01-18 16:08:09,0.118s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:08:09,2018-01-18 16:08:09,0.154s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:08:09,2018-01-18 16:08:10,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:08:10,2018-01-18 16:08:22,12.131s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:08:22,2018-01-18 16:08:23,1.005s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:08:23,2018-01-18 16:08:24,0.299s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:08:24,2018-01-18 16:08:24,0.381s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:08:24,2018-01-18 16:08:34,10.014s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:08:34,2018-01-18 16:08:34,0.373s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:08:34,2018-01-18 16:08:44,10.015s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:08:44,2018-01-18 16:08:45,0.291s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:08:45,2018-01-18 16:08:55,10.014s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:08:55,2018-01-18 16:08:55,0.155s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 16:08:55,2018-01-18 16:08:55,0.186s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:08:55,2018-01-18 16:09:00,5.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:09:00,2018-01-18 16:09:00,0.153s,PASSED
,,,,,,
Test Cases/APPLICATION_CREATION,Chrome 63.0.3239.132,,2018-01-18 16:09:00,2018-01-18 16:14:20,5m - 19.503s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:09:01,2018-01-18 16:09:01,0.520s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:09:01,2018-01-18 16:09:15,13.541s,PASSED
Statement - Address = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Endorsement_OR/get_Address),Chrome 63.0.3239.132,,2018-01-18 16:09:15,2018-01-18 16:09:15,0.004s,PASSED
"Statement - propertyaddress = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(Address, ""value"")",Chrome 63.0.3239.132,,2018-01-18 16:09:15,2018-01-18 16:09:15,0.073s,PASSED
Statement - println(propertyaddress),Chrome 63.0.3239.132,,2018-01-18 16:09:15,2018-01-18 16:09:15,0.003s,PASSED
Statement - propertyaddress = propertyaddress,Chrome 63.0.3239.132,,2018-01-18 16:09:15,2018-01-18 16:09:15,0.001s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 16:09:15,2018-01-18 16:09:15,0.123s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:09:15,2018-01-18 16:09:15,0.106s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:09:15,2018-01-18 16:09:15,0.105s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 16:09:15,2018-01-18 16:09:15,0.162s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:09:15,2018-01-18 16:09:15,0.126s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:09:15,2018-01-18 16:09:15,0.114s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:09:15,2018-01-18 16:09:16,0.210s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:09:16,2018-01-18 16:09:17,1.005s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:09:17,2018-01-18 16:09:36,19.018s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:09:36,2018-01-18 16:09:46,10.014s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:09:46,2018-01-18 16:09:46,0.161s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:09:46,2018-01-18 16:09:56,10.014s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:09:56,2018-01-18 16:09:59,3.005s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:09:59,2018-01-18 16:09:59,0.080s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:09:59,2018-01-18 16:09:59,0.167s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:09:59,2018-01-18 16:09:59,0.141s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:09:59,2018-01-18 16:09:59,0.139s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:09:59,2018-01-18 16:10:00,0.243s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:00,2018-01-18 16:10:05,5.009s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:10:05,2018-01-18 16:10:05,0.231s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:05,2018-01-18 16:10:10,5.007s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:10:10,2018-01-18 16:10:10,0.216s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:10,2018-01-18 16:10:15,5.008s,PASSED
Statement - hdnPolicyInfoId = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Generic_OR/hdnPolicyInfoId),Chrome 63.0.3239.132,,2018-01-18 16:10:15,2018-01-18 16:10:15,0.006s,PASSED
"Statement - policyInfoid = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(hdnPolicyInfoId, ""value"")",Chrome 63.0.3239.132,,2018-01-18 16:10:15,2018-01-18 16:10:15,0.039s,PASSED
Statement - policyInfoId = policyInfoid,Chrome 63.0.3239.132,,2018-01-18 16:10:15,2018-01-18 16:10:15,0.001s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:10:15,2018-01-18 16:10:15,0.237s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:15,2018-01-18 16:10:16,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:10:16,2018-01-18 16:10:17,1.061s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:17,2018-01-18 16:10:20,3.006s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 16:10:20,2018-01-18 16:10:21,0.141s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:21,2018-01-18 16:10:23,2.006s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 16:10:23,2018-01-18 16:10:23,0.174s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:23,2018-01-18 16:10:25,2.004s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 16:10:25,2018-01-18 16:10:25,0.201s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:25,2018-01-18 16:10:30,5.009s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:10:30,2018-01-18 16:10:30,0.182s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:30,2018-01-18 16:10:31,1.002s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:10:31,2018-01-18 16:10:31,0.087s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:31,2018-01-18 16:10:32,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:10:32,2018-01-18 16:10:32,0.086s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:32,2018-01-18 16:10:33,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:10:33,2018-01-18 16:10:34,0.127s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:34,2018-01-18 16:10:39,5.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:10:39,2018-01-18 16:10:40,1.331s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:40,2018-01-18 16:10:45,5.008s,PASSED
check,Chrome 63.0.3239.132,,2018-01-18 16:10:45,2018-01-18 16:10:45,0.103s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:45,2018-01-18 16:10:55,10.014s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:10:55,2018-01-18 16:10:55,0.167s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:10:55,2018-01-18 16:11:00,5.008s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:11:00,2018-01-18 16:11:16,15.525s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:11:16,2018-01-18 16:11:21,5.008s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:11:21,2018-01-18 16:11:21,0.142s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:11:21,2018-01-18 16:11:26,5.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:11:26,2018-01-18 16:11:26,0.094s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:11:26,2018-01-18 16:11:31,5.008s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:11:31,2018-01-18 16:11:31,0.188s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:11:31,2018-01-18 16:11:31,0.095s,PASSED
"Statement - otpQuery = ""SELECT TOP 1 OtpGenerated FROM PPE_ApplicationForms_trn where PolicyInfoId = "" + policyInfoId + "" Order BY ModifiedDateTime DESC""",Chrome 63.0.3239.132,,2018-01-18 16:11:31,2018-01-18 16:11:31,0.000s,PASSED
"Statement - println(""otpQuery"" + "" "" + otpQuery)",Chrome 63.0.3239.132,,2018-01-18 16:11:31,2018-01-18 16:11:31,0.001s,PASSED
com.PPE.Database_Connection.connectDB,Chrome 63.0.3239.132,Connect to DB,2018-01-18 16:11:31,2018-01-18 16:11:33,1.935s,PASSED
Statement - recordset = CustomKeywords.com.PPE.Database_Connection.executeQuery(otpQuery),Chrome 63.0.3239.132,ExecQuery,2018-01-18 16:11:33,2018-01-18 16:11:33,0.316s,PASSED
Statement - otp = 0,Chrome 63.0.3239.132,,2018-01-18 16:11:33,2018-01-18 16:11:33,0.001s,PASSED
Statement - While (recordset.next()),Chrome 63.0.3239.132,,2018-01-18 16:11:33,2018-01-18 16:11:34,0.040s,PASSED
"Statement - println(""otp"" + "" "" + otp)",Chrome 63.0.3239.132,,2018-01-18 16:11:34,2018-01-18 16:11:34,0.000s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:11:34,2018-01-18 16:11:44,10.014s,PASSED
Statement - txtOtp = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Application_OR/txtfield-OTP),Chrome 63.0.3239.132,,2018-01-18 16:11:44,2018-01-18 16:11:44,0.005s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:11:44,2018-01-18 16:11:44,0.291s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:11:44,2018-01-18 16:11:45,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:11:45,2018-01-18 16:11:45,0.134s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:11:45,2018-01-18 16:11:50,5.008s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:11:50,2018-01-18 16:11:50,0.132s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:11:50,2018-01-18 16:11:52,2.005s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:11:52,2018-01-18 16:11:52,0.122s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:11:52,2018-01-18 16:11:54,2.004s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:11:54,2018-01-18 16:11:54,0.166s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:11:54,2018-01-18 16:11:56,2.002s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:11:56,2018-01-18 16:11:57,0.137s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:11:57,2018-01-18 16:12:02,5.008s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:12:02,2018-01-18 16:12:03,1.530s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:12:03,2018-01-18 16:12:08,5.008s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:12:08,2018-01-18 16:12:08,0.143s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:12:08,2018-01-18 16:12:08,0.123s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:12:08,2018-01-18 16:12:13,5.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:12:13,2018-01-18 16:12:14,0.138s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:12:14,2018-01-18 16:12:19,5.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:12:19,2018-01-18 16:12:23,4.103s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:12:23,2018-01-18 16:12:31,8.012s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:12:31,2018-01-18 16:12:31,0.619s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:12:31,2018-01-18 16:12:36,5.008s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:12:36,2018-01-18 16:12:36,0.196s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:12:36,2018-01-18 16:12:37,0.171s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:12:37,2018-01-18 16:12:39,2.419s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:12:39,2018-01-18 16:12:44,5.008s,PASSED
"Statement - btnId = ""//*[@id=""btnLoadApplication_"" + policyInfoId + """"]""",Chrome 63.0.3239.132,,2018-01-18 16:12:44,2018-01-18 16:12:44,0.001s,PASSED
Statement - btnViewApplication = new com.kms.katalon.core.testobject.TestObject(btnViewApplication),Chrome 63.0.3239.132,,2018-01-18 16:12:44,2018-01-18 16:12:44,0.009s,PASSED
"Statement - btnViewApplication.addProperty(""xpath"", EQUALS, btnId, true)",Chrome 63.0.3239.132,,2018-01-18 16:12:44,2018-01-18 16:12:44,0.006s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:12:44,2018-01-18 16:13:04,20.025s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:13:04,2018-01-18 16:13:06,2.113s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:13:06,2018-01-18 16:13:14,8.010s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:13:14,2018-01-18 16:13:14,0.147s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:13:14,2018-01-18 16:13:19,5.010s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:13:19,2018-01-18 16:13:20,0.128s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:13:20,2018-01-18 16:13:25,5.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:13:25,2018-01-18 16:13:25,0.142s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:13:25,2018-01-18 16:13:45,20.024s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:13:45,2018-01-18 16:13:45,0.149s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:13:45,2018-01-18 16:14:05,20.027s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:14:05,2018-01-18 16:14:05,0.093s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:14:05,2018-01-18 16:14:07,2.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:14:07,2018-01-18 16:14:08,0.826s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:14:08,2018-01-18 16:14:20,12.016s,PASSED
,,,,,,
Test Cases/ENDORSEMENT_CREATION,Chrome 63.0.3239.132,,2018-01-18 16:14:20,2018-01-18 16:14:43,22.712s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:14:20,2018-01-18 16:14:20,0.082s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 16:14:20,2018-01-18 16:14:20,0.349s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:14:20,2018-01-18 16:14:32,12.015s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 16:14:32,2018-01-18 16:14:33,0.132s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 16:14:33,2018-01-18 16:14:43,10.013s,PASSED
