Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-01-30 15:47:46,2018-01-30 16:10:07,22m - 21.406s,PASSED
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-01-30 15:47:46,2018-01-30 15:49:56,2m - 9.934s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-30 15:47:46,2018-01-30 15:48:39,52.953s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-01-30 15:48:39,2018-01-30 15:48:41,1.459s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:48:41,2018-01-30 15:48:41,0.176s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:48:41,2018-01-30 15:48:41,0.210s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 15:48:41,2018-01-30 15:49:01,20.029s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:49:01,2018-01-30 15:49:01,0.334s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 15:49:01,2018-01-30 15:49:14,12.065s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-30 15:49:14,2018-01-30 15:49:14,0.061s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-30 15:49:14,2018-01-30 15:49:14,0.148s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:49:14,2018-01-30 15:49:14,0.169s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-30 15:49:14,2018-01-30 15:49:14,0.249s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:49:14,2018-01-30 15:49:14,0.195s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 15:49:14,2018-01-30 15:49:16,2.022s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:49:16,2018-01-30 15:49:17,0.235s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:49:17,2018-01-30 15:49:17,0.096s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 15:49:17,2018-01-30 15:49:17,0.119s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 15:49:17,2018-01-30 15:49:18,1.004s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 15:49:18,2018-01-30 15:49:21,3.268s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 15:49:21,2018-01-30 15:49:22,1.005s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:49:22,2018-01-30 15:49:22,0.201s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:49:22,2018-01-30 15:49:23,0.300s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 15:49:23,2018-01-30 15:49:28,5.009s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:49:28,2018-01-30 15:49:28,0.348s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 15:49:28,2018-01-30 15:49:33,5.009s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:49:33,2018-01-30 15:49:33,0.315s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 15:49:33,2018-01-30 15:49:43,10.015s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 15:49:43,2018-01-30 15:49:43,0.158s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 15:49:43,2018-01-30 15:49:47,4.007s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-30 15:49:47,2018-01-30 15:49:48,0.175s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 15:49:48,2018-01-30 15:49:56,8.012s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 15:49:56,2018-01-30 15:49:56,0.174s,PASSED
,,,,,,
Test Cases/APPLICATION_CREATION,Chrome 63.0.3239.132,,2018-01-30 15:49:56,2018-01-30 15:58:27,8m - 30.804s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:49:56,2018-01-30 15:49:57,0.394s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 15:49:57,2018-01-30 15:50:01,4.006s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 15:50:01,2018-01-30 15:51:24,1m - 23.403s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 15:51:24,2018-01-30 15:51:27,3.006s,PASSED
Statement - Address = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Endorsement_OR/get_Address),Chrome 63.0.3239.132,,2018-01-30 15:51:27,2018-01-30 15:51:27,0.004s,PASSED
"Statement - propertyaddress = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(Address, ""value"")",Chrome 63.0.3239.132,,2018-01-30 15:51:27,2018-01-30 15:51:27,0.072s,PASSED
Statement - println(propertyaddress),Chrome 63.0.3239.132,,2018-01-30 15:51:27,2018-01-30 15:51:27,0.005s,PASSED
Statement - propertyaddress = propertyaddress,Chrome 63.0.3239.132,,2018-01-30 15:51:27,2018-01-30 15:51:27,0.001s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-30 15:51:27,2018-01-30 15:51:27,0.107s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:51:27,2018-01-30 15:51:27,0.094s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:51:27,2018-01-30 15:51:27,0.092s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-30 15:51:27,2018-01-30 15:51:27,0.169s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:51:27,2018-01-30 15:51:28,0.124s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 15:51:28,2018-01-30 15:51:28,0.667s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 15:51:28,2018-01-30 15:51:29,0.236s,PASSED
