Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-02-13 18:46:02,2018-02-13 19:05:17,19m - 14.582s,PASSED
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-02-13 18:46:02,2018-02-13 18:47:38,1m - 35.465s,PASSED
Statement - propertyDataRowCounter = 0,Chrome 63.0.3239.132,,2018-02-13 18:46:03,2018-02-13 18:46:03,0.001s,PASSED
Statement - configDataRowCounter = 0,Chrome 63.0.3239.132,,2018-02-13 18:46:03,2018-02-13 18:46:03,0.001s,PASSED
Statement - genericDATA = com.kms.katalon.core.testdata.TestDataFactory.findTestData(PPE_Config_File),Chrome 63.0.3239.132,,2018-02-13 18:46:03,2018-02-13 18:46:03,0.018s,PASSED
Statement - propertyDATA = com.kms.katalon.core.testdata.TestDataFactory.findTestData(PPEPROPERTYDATA),Chrome 63.0.3239.132,,2018-02-13 18:46:03,2018-02-13 18:46:03,0.016s,PASSED
com.PPE.url_Navigation.gotoURL,Chrome 63.0.3239.132,,2018-02-13 18:46:03,2018-02-13 18:46:11,8.256s,PASSED
com.PPE.IncorrectLogin.login,Chrome 63.0.3239.132,,2018-02-13 18:46:11,2018-02-13 18:46:47,36.121s,PASSED
com.PPE.Login.correctlogin,Chrome 63.0.3239.132,,2018-02-13 18:46:47,2018-02-13 18:46:53,5.540s,PASSED
"Statement - If (genericDATA.internallyGetValue(""STATE"", configDataRowCounter) == ""GA"")",Chrome 63.0.3239.132,,2018-02-13 18:46:53,2018-02-13 18:46:53,0.503s,PASSED
click,Chrome 63.0.3239.132,,2018-02-13 18:46:53,2018-02-13 18:47:04,10.384s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-02-13 18:47:04,2018-02-13 18:47:04,0.018s,PASSED
com.PPE.QuotePropertyDataSelection.QuoteCreation,Chrome 63.0.3239.132,,2018-02-13 18:47:04,2018-02-13 18:47:38,34.115s,PASSED
,,,,,,
Test Cases/APPLICATION_CREATION,Chrome 63.0.3239.132,,2018-02-13 18:47:38,2018-02-13 18:53:24,5m - 46.008s,PASSED
Statement - propertyDataRowCounter = 0,Chrome 63.0.3239.132,,2018-02-13 18:47:38,2018-02-13 18:47:38,0.001s,PASSED
Statement - configDataRowCounter = 0,Chrome 63.0.3239.132,,2018-02-13 18:47:38,2018-02-13 18:47:38,0.000s,PASSED
Statement - genericDATA = com.kms.katalon.core.testdata.TestDataFactory.findTestData(PPE_Config_File),Chrome 63.0.3239.132,,2018-02-13 18:47:38,2018-02-13 18:47:38,0.007s,PASSED
Statement - propertyDATA = com.kms.katalon.core.testdata.TestDataFactory.findTestData(PPEPROPERTYDATA),Chrome 63.0.3239.132,,2018-02-13 18:47:38,2018-02-13 18:47:38,0.012s,PASSED
Statement - Address = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Endorsement_OR/get_Address),Chrome 63.0.3239.132,,2018-02-13 18:47:38,2018-02-13 18:47:38,0.015s,PASSED
"Statement - propertyaddress = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(Address, ""value"")",Chrome 63.0.3239.132,,2018-02-13 18:47:38,2018-02-13 18:47:38,0.080s,PASSED
Statement - println(propertyaddress),Chrome 63.0.3239.132,,2018-02-13 18:47:38,2018-02-13 18:47:38,0.006s,PASSED
Statement - propertyaddress = propertyaddress,Chrome 63.0.3239.132,,2018-02-13 18:47:38,2018-02-13 18:47:38,0.004s,PASSED
com.PPE.Saving_PolicyHolderInfo_Page.PolicyHolderPage,Chrome 63.0.3239.132,,2018-02-13 18:47:38,2018-02-13 18:48:24,45.642s,PASSED
com.PPE.Saving_PropertyInfo_Page.PropertyPage,Chrome 63.0.3239.132,,2018-02-13 18:48:24,2018-02-13 18:48:55,31.105s,PASSED
com.PPE.Policy_Creation.ApplicationBind,Chrome 63.0.3239.132,,2018-02-13 18:48:55,2018-02-13 18:49:44,48.898s,PASSED
"Statement - otpQuery = ""SELECT TOP 1 OtpGenerated FROM PPE_ApplicationForms_trn where PolicyInfoId = "" + policyInfoId + "" Order BY ModifiedDateTime DESC""",Chrome 63.0.3239.132,,2018-02-13 18:49:44,2018-02-13 18:49:44,0.000s,PASSED
"Statement - println(""otpQuery"" + "" "" + otpQuery)",Chrome 63.0.3239.132,,2018-02-13 18:49:44,2018-02-13 18:49:44,0.001s,PASSED
com.PPE.Database_Connection.connectDB,Chrome 63.0.3239.132,Connect to DB,2018-02-13 18:49:44,2018-02-13 18:49:46,1.794s,PASSED
Statement - recordset = CustomKeywords.com.PPE.Database_Connection.executeQuery(otpQuery),Chrome 63.0.3239.132,ExecQuery,2018-02-13 18:49:46,2018-02-13 18:49:46,0.277s,PASSED
Statement - otp = 0,Chrome 63.0.3239.132,,2018-02-13 18:49:46,2018-02-13 18:49:46,0.000s,PASSED
Statement - While (recordset.next()),Chrome 63.0.3239.132,,2018-02-13 18:49:46,2018-02-13 18:49:46,0.039s,PASSED
"Statement - println(""otp"" + "" "" + otp)",Chrome 63.0.3239.132,,2018-02-13 18:49:46,2018-02-13 18:49:46,0.001s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:49:46,2018-02-13 18:49:56,10.022s,PASSED
Statement - txtOtp = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Application_OR/txtfield-OTP),Chrome 63.0.3239.132,,2018-02-13 18:49:56,2018-02-13 18:49:56,0.052s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-13 18:49:56,2018-02-13 18:49:56,0.138s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:49:56,2018-02-13 18:49:57,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-02-13 18:49:57,2018-02-13 18:49:57,0.132s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:49:57,2018-02-13 18:50:02,5.008s,PASSED
click,Chrome 63.0.3239.132,,2018-02-13 18:50:02,2018-02-13 18:50:02,0.189s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:50:02,2018-02-13 18:50:04,2.004s,PASSED
click,Chrome 63.0.3239.132,,2018-02-13 18:50:04,2018-02-13 18:50:05,0.147s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:50:05,2018-02-13 18:50:07,2.004s,PASSED
"Statement - If (genericDATA.internallyGetValue(""STATE"", configDataRowCounter) == ""GA"")",Chrome 63.0.3239.132,,2018-02-13 18:50:07,2018-02-13 18:50:07,0.165s,PASSED
click,Chrome 63.0.3239.132,,2018-02-13 18:50:07,2018-02-13 18:50:07,0.111s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:50:07,2018-02-13 18:50:12,5.007s,PASSED
click,Chrome 63.0.3239.132,,2018-02-13 18:50:12,2018-02-13 18:50:14,2.032s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:50:14,2018-02-13 18:50:19,5.008s,PASSED
"Statement - If (genericDATA.internallyGetValue(""STATE"", configDataRowCounter) == ""GA"")",Chrome 63.0.3239.132,,2018-02-13 18:50:19,2018-02-13 18:50:23,4.542s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:50:23,2018-02-13 18:50:28,5.008s,PASSED
click,Chrome 63.0.3239.132,,2018-02-13 18:50:28,2018-02-13 18:50:29,0.859s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:50:29,2018-02-13 18:50:37,8.012s,PASSED
click,Chrome 63.0.3239.132,,2018-02-13 18:50:37,2018-02-13 18:50:39,1.319s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:50:39,2018-02-13 18:50:44,5.008s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-13 18:50:44,2018-02-13 18:50:44,0.258s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-13 18:50:44,2018-02-13 18:50:44,0.153s,PASSED
click,Chrome 63.0.3239.132,,2018-02-13 18:50:44,2018-02-13 18:50:51,7.065s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:50:51,2018-02-13 18:50:56,5.008s,PASSED
"Statement - btnId = ""//*[@id=""btnLoadApplication_"" + policyInfoId + """"]""",Chrome 63.0.3239.132,,2018-02-13 18:50:56,2018-02-13 18:50:56,0.000s,PASSED
Statement - btnViewApplication = new com.kms.katalon.core.testobject.TestObject(btnViewApplication),Chrome 63.0.3239.132,,2018-02-13 18:50:56,2018-02-13 18:50:56,0.005s,PASSED
"Statement - btnViewApplication.addProperty(""xpath"", EQUALS, btnId, true)",Chrome 63.0.3239.132,,2018-02-13 18:50:56,2018-02-13 18:50:56,0.006s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:50:56,2018-02-13 18:51:16,20.027s,PASSED
click,Chrome 63.0.3239.132,,2018-02-13 18:51:16,2018-02-13 18:51:23,6.926s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:51:23,2018-02-13 18:51:31,8.011s,PASSED
click,Chrome 63.0.3239.132,,2018-02-13 18:51:31,2018-02-13 18:51:36,5.153s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:51:36,2018-02-13 18:51:41,5.007s,PASSED
click,Chrome 63.0.3239.132,,2018-02-13 18:51:41,2018-02-13 18:51:42,0.808s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:51:42,2018-02-13 18:51:47,5.010s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-13 18:51:47,2018-02-13 18:51:47,0.231s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:51:47,2018-02-13 18:51:50,3.004s,PASSED
click,Chrome 63.0.3239.132,,2018-02-13 18:51:50,2018-02-13 18:51:51,0.219s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:51:51,2018-02-13 18:51:54,3.004s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-02-13 18:51:54,2018-02-13 18:51:54,0.191s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-13 18:51:54,2018-02-13 18:51:57,3.005s,PASSED
