Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Beginner Two,Chrome 65.0.3325.181,,2018-05-02 17:19:05,2018-05-02 17:19:15,9.214s,FAILED
,,,,,,
Test Cases/PPE Login,Chrome 65.0.3325.181,,2018-05-02 17:19:06,2018-05-02 17:19:14,7.927s,FAILED
openBrowser,Chrome 65.0.3325.181,,2018-05-02 17:19:07,2018-05-02 17:19:10,3.609s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-05-02 17:19:10,2018-05-02 17:19:13,2.754s,PASSED
setText,Chrome 65.0.3325.181,,2018-05-02 17:19:13,2018-05-02 17:19:14,0.698s,FAILED
