Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-01-25 18:43:28,2018-01-25 18:46:47,3m - 18.531s,FAILED
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-01-25 18:43:28,2018-01-25 18:45:14,1m - 46.173s,FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-25 18:43:29,2018-01-25 18:43:37,8.784s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-01-25 18:43:37,2018-01-25 18:43:39,1.461s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:43:39,2018-01-25 18:43:39,0.163s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:43:39,2018-01-25 18:43:39,0.136s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:43:39,2018-01-25 18:44:03,23.916s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:44:03,2018-01-25 18:44:04,0.340s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:44:04,2018-01-25 18:44:43,39.623s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-25 18:44:43,2018-01-25 18:44:43,0.044s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 18:44:43,2018-01-25 18:45:14,31.286s,FAILED
,,,,,,
Test Cases/APPLICATION_CREATION,Chrome 63.0.3239.132,,2018-01-25 18:45:15,2018-01-25 18:45:46,31.514s,FAILED
setText,Chrome 63.0.3239.132,,2018-01-25 18:45:15,2018-01-25 18:45:46,31.207s,FAILED
,,,,,,
Test Cases/ENDORSEMENT_CREATION,Chrome 63.0.3239.132,,2018-01-25 18:45:46,2018-01-25 18:46:17,31.304s,FAILED
click,Chrome 63.0.3239.132,,2018-01-25 18:45:46,2018-01-25 18:46:17,31.188s,FAILED
,,,,,,
Test Cases/AGENT_ENDORSEMENT_REQUEST,Chrome 63.0.3239.132,Agent create an ENDORSEMENT and sent an Endorsement request for UW approval.,2018-01-25 18:46:17,2018-01-25 18:46:45,27.957s,FAILED
setText,Chrome 63.0.3239.132,,2018-01-25 18:46:18,2018-01-25 18:46:45,27.781s,FAILED
