Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Beginner Two,Chrome 65.0.3325.181,,2018-05-02 17:16:52,2018-05-02 17:18:45,1m - 52.632s,FAILED
,,,,,,
Test Cases/PPE Login,Chrome 65.0.3325.181,,2018-05-02 17:16:53,2018-05-02 17:18:44,1m - 51.061s,FAILED
openBrowser,Chrome 65.0.3325.181,,2018-05-02 17:16:53,2018-05-02 17:16:57,3.693s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-05-02 17:16:57,2018-05-02 17:17:18,21.342s,PASSED
setText,Chrome 65.0.3325.181,,2018-05-02 17:17:18,2018-05-02 17:18:44,1m - 25.300s,FAILED
