Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-02-05 18:20:50,2018-02-05 18:31:37,10m - 46.924s,ERROR
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-02-05 18:20:50,2018-02-05 18:23:32,2m - 41.496s,PASSED
Statement - propertyDataRowCounter = 0,Chrome 63.0.3239.132,,2018-02-05 18:20:51,2018-02-05 18:20:51,0.002s,PASSED
Statement - configDataRowCounter = 0,Chrome 63.0.3239.132,,2018-02-05 18:20:51,2018-02-05 18:20:51,0.002s,PASSED
Statement - genericDATA = com.kms.katalon.core.testdata.TestDataFactory.findTestData(PPE_Config_File),Chrome 63.0.3239.132,,2018-02-05 18:20:51,2018-02-05 18:20:51,0.037s,PASSED
Statement - propertyDATA = com.kms.katalon.core.testdata.TestDataFactory.findTestData(PPEPROPERTYDATA),Chrome 63.0.3239.132,,2018-02-05 18:20:51,2018-02-05 18:20:51,0.018s,PASSED
Statement - obj = data.get(propertyDataRowCounter),Chrome 63.0.3239.132,,2018-02-05 18:20:51,2018-02-05 18:20:51,0.009s,PASSED
"Statement - obj.toString().replace(""N"", ""Y"")",Chrome 63.0.3239.132,,2018-02-05 18:20:51,2018-02-05 18:20:51,0.003s,PASSED
Statement - data.add(obj),Chrome 63.0.3239.132,,2018-02-05 18:20:51,2018-02-05 18:20:51,0.001s,PASSED
Statement - println(obj),Chrome 63.0.3239.132,,2018-02-05 18:20:51,2018-02-05 18:20:51,0.005s,PASSED
com.PPE.url_Navigation.gotoURL,Chrome 63.0.3239.132,,2018-02-05 18:20:51,2018-02-05 18:20:59,8.507s,PASSED
com.PPE.IncorrectLogin.login,Chrome 63.0.3239.132,,2018-02-05 18:20:59,2018-02-05 18:22:00,1m - 0.295s,PASSED
com.PPE.Login.correctlogin,Chrome 63.0.3239.132,,2018-02-05 18:22:00,2018-02-05 18:22:10,10.721s,PASSED
"Statement - If (genericDATA.internallyGetValue(""STATE"", configDataRowCounter) == ""GA"")",Chrome 63.0.3239.132,,2018-02-05 18:22:10,2018-02-05 18:22:11,0.376s,PASSED
click,Chrome 63.0.3239.132,,2018-02-05 18:22:11,2018-02-05 18:22:28,16.897s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-02-05 18:22:28,2018-02-05 18:22:28,0.168s,PASSED
