Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-01-25 18:18:24,2018-01-25 18:31:28,13m - 3.921s,FAILED
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-01-25 18:18:25,2018-01-25 18:19:47,1m - 22.159s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-25 18:18:25,2018-01-25 18:18:32,7.078s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-01-25 18:18:32,2018-01-25 18:18:34,1.431s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:18:34,2018-01-25 18:18:34,0.234s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:18:34,2018-01-25 18:18:34,0.176s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:18:34,2018-01-25 18:18:45,11.452s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:18:45,2018-01-25 18:18:46,0.335s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:18:46,2018-01-25 18:19:07,20.965s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-25 18:19:07,2018-01-25 18:19:07,0.091s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 18:19:07,2018-01-25 18:19:07,0.175s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:19:07,2018-01-25 18:19:07,0.141s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 18:19:07,2018-01-25 18:19:07,0.232s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:19:07,2018-01-25 18:19:08,0.254s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:19:08,2018-01-25 18:19:10,2.021s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:19:10,2018-01-25 18:19:10,0.252s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:19:10,2018-01-25 18:19:10,0.117s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:19:10,2018-01-25 18:19:10,0.155s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:19:10,2018-01-25 18:19:11,1.002s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:19:11,2018-01-25 18:19:19,7.930s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:19:19,2018-01-25 18:19:20,1.004s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:19:20,2018-01-25 18:19:20,0.180s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:19:20,2018-01-25 18:19:21,0.279s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:19:21,2018-01-25 18:19:26,5.008s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:19:26,2018-01-25 18:19:26,0.396s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:19:26,2018-01-25 18:19:31,5.007s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:19:31,2018-01-25 18:19:31,0.260s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:19:31,2018-01-25 18:19:41,10.016s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:19:41,2018-01-25 18:19:41,0.139s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 18:19:41,2018-01-25 18:19:42,0.177s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:19:42,2018-01-25 18:19:47,5.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:19:47,2018-01-25 18:19:47,0.168s,PASSED
,,,,,,
Test Cases/APPLICATION_CREATION,Chrome 63.0.3239.132,,2018-01-25 18:19:47,2018-01-25 18:25:33,5m - 46.490s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:19:47,2018-01-25 18:19:47,0.333s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:19:47,2018-01-25 18:20:03,15.573s,PASSED
Statement - Address = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Endorsement_OR/get_Address),Chrome 63.0.3239.132,,2018-01-25 18:20:03,2018-01-25 18:20:03,0.004s,PASSED
"Statement - propertyaddress = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(Address, ""value"")",Chrome 63.0.3239.132,,2018-01-25 18:20:03,2018-01-25 18:20:03,0.108s,PASSED
Statement - println(propertyaddress),Chrome 63.0.3239.132,,2018-01-25 18:20:03,2018-01-25 18:20:03,0.004s,PASSED
Statement - propertyaddress = propertyaddress,Chrome 63.0.3239.132,,2018-01-25 18:20:03,2018-01-25 18:20:03,0.001s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 18:20:03,2018-01-25 18:20:03,0.158s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:20:03,2018-01-25 18:20:04,0.203s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:20:04,2018-01-25 18:20:04,0.154s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 18:20:04,2018-01-25 18:20:04,0.198s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:20:04,2018-01-25 18:20:04,0.157s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:20:04,2018-01-25 18:20:04,0.116s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:20:04,2018-01-25 18:20:04,0.247s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:20:04,2018-01-25 18:20:05,1.005s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:20:05,2018-01-25 18:20:21,15.347s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:20:21,2018-01-25 18:20:31,10.015s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:20:31,2018-01-25 18:20:31,0.160s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:20:31,2018-01-25 18:20:41,10.015s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:20:41,2018-01-25 18:20:44,3.006s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:20:44,2018-01-25 18:20:44,0.103s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:20:44,2018-01-25 18:20:44,0.182s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:20:44,2018-01-25 18:20:44,0.165s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:20:44,2018-01-25 18:20:45,0.172s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:20:45,2018-01-25 18:20:45,0.264s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:20:45,2018-01-25 18:20:50,5.008s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:20:50,2018-01-25 18:20:50,0.265s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:20:50,2018-01-25 18:20:55,5.007s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:20:55,2018-01-25 18:20:55,0.222s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:20:55,2018-01-25 18:21:00,5.008s,PASSED
Statement - hdnPolicyInfoId = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Generic_OR/hdnPolicyInfoId),Chrome 63.0.3239.132,,2018-01-25 18:21:00,2018-01-25 18:21:00,0.005s,PASSED
"Statement - policyInfoid = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(hdnPolicyInfoId, ""value"")",Chrome 63.0.3239.132,,2018-01-25 18:21:00,2018-01-25 18:21:00,0.039s,PASSED
Statement - policyInfoId = policyInfoid,Chrome 63.0.3239.132,,2018-01-25 18:21:00,2018-01-25 18:21:00,0.001s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:21:00,2018-01-25 18:21:01,0.268s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:21:01,2018-01-25 18:21:02,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:21:02,2018-01-25 18:21:03,0.875s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:21:03,2018-01-25 18:21:06,3.006s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 18:21:06,2018-01-25 18:21:06,0.163s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:21:06,2018-01-25 18:21:08,2.005s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 18:21:08,2018-01-25 18:21:08,0.170s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:21:08,2018-01-25 18:21:10,2.006s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 18:21:10,2018-01-25 18:21:10,0.208s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:21:10,2018-01-25 18:21:15,5.010s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:21:15,2018-01-25 18:21:20,5.210s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:21:20,2018-01-25 18:21:24,4.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:21:24,2018-01-25 18:21:29,5.120s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:21:29,2018-01-25 18:21:33,4.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:21:33,2018-01-25 18:21:35,1.541s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:21:35,2018-01-25 18:21:39,4.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:21:39,2018-01-25 18:21:39,0.132s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:21:39,2018-01-25 18:21:44,5.008s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:21:44,2018-01-25 18:21:45,1.285s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:21:45,2018-01-25 18:21:50,5.008s,PASSED
check,Chrome 63.0.3239.132,,2018-01-25 18:21:50,2018-01-25 18:21:51,0.116s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:21:51,2018-01-25 18:22:01,10.017s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:22:01,2018-01-25 18:22:01,0.182s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:22:01,2018-01-25 18:22:06,5.008s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:22:06,2018-01-25 18:22:21,15.529s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:22:21,2018-01-25 18:22:26,5.009s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:22:26,2018-01-25 18:22:26,0.186s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:22:26,2018-01-25 18:22:31,5.010s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:22:31,2018-01-25 18:22:32,0.095s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 18:22:32,2018-01-25 18:22:37,5.007s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 18:22:37,2018-01-25 18:22:37,0.223s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 18:22:37,2018-01-25 18:22:37,0.103s,PASSED
"Statement - otpQuery = ""SELECT TOP 1 OtpGenerated FROM PPE_ApplicationForms_trn where PolicyInfoId = "" + policyInfoId + "" Order BY ModifiedDateTime DESC""",Chrome 63.0.3239.132,,2018-01-25 18:22:37,2018-01-25 18:22:37,0.001s,PASSED
"Statement - println(""otpQuery"" + "" "" + otpQuery)",Chrome 63.0.3239.132,,2018-01-25 18:22:37,2018-01-25 18:22:37,0.001s,PASSED
com.PPE.Database_Connection.connectDB,Chrome 63.0.3239.132,Connect to DB,2018-01-25 18:22:37,2018-01-25 18:22:39,1.780s,PASSED
Statement - recordset = CustomKeywords.com.PPE.Database_Connection.executeQuery(otpQuery),Chrome 63.0.3239.132,ExecQuery,2018-01-25 18:22:39,2018-01-25 18:22:39,0.273s,PASSED
Statement - otp = 0,Chrome 63.0.3239.132,,2018-01-25 18:22:39,2018-01-25 18:22:39,0.000s,PASSED
