Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-01-17 16:29:25,2018-01-17 16:30:00,34.854s,FAILED
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-01-17 16:29:25,2018-01-17 16:29:58,32.817s,FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-17 16:29:26,2018-01-17 16:29:36,10.327s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-01-17 16:29:36,2018-01-17 16:29:37,1.528s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-17 16:29:37,2018-01-17 16:29:38,0.220s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-17 16:29:38,2018-01-17 16:29:38,0.213s,PASSED
click,Chrome 63.0.3239.132,,2018-01-17 16:29:38,2018-01-17 16:29:41,3.294s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-17 16:29:41,2018-01-17 16:29:42,0.392s,PASSED
click,Chrome 63.0.3239.132,,2018-01-17 16:29:42,2018-01-17 16:29:55,13.046s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-17 16:29:55,2018-01-17 16:29:55,0.142s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-17 16:29:55,2018-01-17 16:29:55,0.275s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-17 16:29:55,2018-01-17 16:29:55,0.234s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-17 16:29:55,2018-01-17 16:29:56,0.296s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-17 16:29:56,2018-01-17 16:29:56,0.187s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-17 16:29:56,2018-01-17 16:29:58,2.034s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-17 16:29:58,2018-01-17 16:29:58,0.046s,FAILED
,,,,,,
Test Cases/APPLICATION_CREATION,Chrome 63.0.3239.132,,2018-01-17 16:29:58,2018-01-17 16:29:58,0.549s,FAILED
setText,Chrome 63.0.3239.132,,2018-01-17 16:29:58,2018-01-17 16:29:58,0.045s,FAILED
