Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-01-16 19:01:43,2018-01-16 19:09:07,7m - 23.790s,PASSED
,,,,,,
Test Cases/Quote_Process,Chrome 63.0.3239.132,Agent Quote process,2018-01-16 19:01:43,2018-01-16 19:03:19,1m - 35.446s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-16 19:01:44,2018-01-16 19:01:55,11.005s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-01-16 19:01:55,2018-01-16 19:01:57,1.631s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:01:57,2018-01-16 19:01:57,0.211s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:01:57,2018-01-16 19:01:57,0.277s,PASSED
click,Chrome 63.0.3239.132,,2018-01-16 19:01:57,2018-01-16 19:02:07,9.556s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:02:07,2018-01-16 19:02:07,0.355s,PASSED
click,Chrome 63.0.3239.132,,2018-01-16 19:02:07,2018-01-16 19:02:26,19.304s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-16 19:02:26,2018-01-16 19:02:26,0.054s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-16 19:02:26,2018-01-16 19:02:27,0.133s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:02:27,2018-01-16 19:02:27,0.152s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-16 19:02:27,2018-01-16 19:02:27,0.183s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:02:27,2018-01-16 19:02:27,0.172s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-16 19:02:27,2018-01-16 19:02:29,2.026s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:02:29,2018-01-16 19:02:29,0.225s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:02:29,2018-01-16 19:02:29,0.098s,PASSED
click,Chrome 63.0.3239.132,,2018-01-16 19:02:29,2018-01-16 19:02:30,0.134s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-16 19:02:30,2018-01-16 19:02:31,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-16 19:02:31,2018-01-16 19:02:45,14.757s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-16 19:02:45,2018-01-16 19:02:46,1.004s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:02:46,2018-01-16 19:02:47,0.221s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:02:47,2018-01-16 19:02:47,0.257s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-16 19:02:47,2018-01-16 19:02:57,10.016s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:02:57,2018-01-16 19:02:57,0.378s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-16 19:02:57,2018-01-16 19:03:07,10.015s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:03:07,2018-01-16 19:03:07,0.274s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-16 19:03:07,2018-01-16 19:03:17,10.015s,PASSED
click,Chrome 63.0.3239.132,,2018-01-16 19:03:17,2018-01-16 19:03:18,0.143s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-16 19:03:18,2018-01-16 19:03:18,0.142s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-16 19:03:18,2018-01-16 19:03:19,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-16 19:03:19,2018-01-16 19:03:19,0.153s,PASSED
,,,,,,
Test Cases/Searching property Address,Chrome 63.0.3239.132,,2018-01-16 19:03:19,2018-01-16 19:09:05,5m - 46.259s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:03:19,2018-01-16 19:03:20,0.604s,PASSED
click,Chrome 63.0.3239.132,,2018-01-16 19:03:20,2018-01-16 19:03:46,26.532s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:03:46,2018-01-16 19:03:47,0.241s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:03:47,2018-01-16 19:03:47,0.165s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-16 19:03:47,2018-01-16 19:03:47,0.210s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:03:47,2018-01-16 19:03:47,0.164s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-16 19:03:47,2018-01-16 19:03:47,0.126s,PASSED
click,Chrome 63.0.3239.132,,2018-01-16 19:03:47,2018-01-16 19:03:48,0.227s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-16 19:03:48,2018-01-16 19:03:49,1.003s,PASSED
