Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-01-29 20:05:27,2018-01-29 20:06:37,1m - 10.175s,FAILED
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-01-29 20:05:28,2018-01-29 20:05:57,29.690s,FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-29 20:05:28,2018-01-29 20:05:36,7.644s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-01-29 20:05:36,2018-01-29 20:05:37,1.487s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 20:05:37,2018-01-29 20:05:37,0.180s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 20:05:37,2018-01-29 20:05:38,0.202s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 20:05:38,2018-01-29 20:05:43,5.613s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 20:05:43,2018-01-29 20:05:43,0.286s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 20:05:43,2018-01-29 20:05:53,9.278s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-29 20:05:53,2018-01-29 20:05:53,0.057s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-29 20:05:53,2018-01-29 20:05:53,0.151s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 20:05:53,2018-01-29 20:05:53,0.151s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-29 20:05:53,2018-01-29 20:05:53,0.127s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 20:05:53,2018-01-29 20:05:53,0.137s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-29 20:05:53,2018-01-29 20:05:55,2.025s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 20:05:55,2018-01-29 20:05:56,0.224s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 20:05:56,2018-01-29 20:05:56,0.097s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 20:05:56,2018-01-29 20:05:56,0.085s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-29 20:05:56,2018-01-29 20:05:57,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 20:05:57,2018-01-29 20:05:57,0.483s,FAILED
,,,,,,
Test Cases/APPLICATION_CREATION,Chrome 63.0.3239.132,,2018-01-29 20:05:57,2018-01-29 20:06:15,17.721s,FAILED
setText,Chrome 63.0.3239.132,,2018-01-29 20:05:58,2018-01-29 20:05:58,0.317s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 20:05:58,2018-01-29 20:06:12,14.550s,PASSED
Statement - Address = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Endorsement_OR/get_Address),Chrome 63.0.3239.132,,2018-01-29 20:06:12,2018-01-29 20:06:12,0.008s,PASSED
"Statement - propertyaddress = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(Address, ""value"")",Chrome 63.0.3239.132,,2018-01-29 20:06:12,2018-01-29 20:06:12,0.064s,PASSED
Statement - println(propertyaddress),Chrome 63.0.3239.132,,2018-01-29 20:06:12,2018-01-29 20:06:12,0.002s,PASSED
Statement - propertyaddress = propertyaddress,Chrome 63.0.3239.132,,2018-01-29 20:06:12,2018-01-29 20:06:12,0.001s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-29 20:06:12,2018-01-29 20:06:13,0.163s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 20:06:13,2018-01-29 20:06:13,0.178s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 20:06:13,2018-01-29 20:06:13,0.096s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-29 20:06:13,2018-01-29 20:06:13,0.201s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 20:06:13,2018-01-29 20:06:13,0.190s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 20:06:13,2018-01-29 20:06:13,0.132s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 20:06:13,2018-01-29 20:06:14,0.094s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-29 20:06:14,2018-01-29 20:06:15,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 20:06:15,2018-01-29 20:06:15,0.467s,FAILED
,,,,,,
Test Cases/ENDORSEMENT_CREATION,Chrome 63.0.3239.132,,2018-01-29 20:06:15,2018-01-29 20:06:28,13.109s,FAILED
click,Chrome 63.0.3239.132,,2018-01-29 20:06:15,2018-01-29 20:06:28,12.840s,FAILED
,,,,,,
Test Cases/AGENT_ENDORSEMENT_REQUEST,Chrome 63.0.3239.132,Agent create an ENDORSEMENT and sent an Endorsement request for UW approval.,2018-01-29 20:06:28,2018-01-29 20:06:37,8.306s,FAILED
setText,Chrome 63.0.3239.132,,2018-01-29 20:06:28,2018-01-29 20:06:37,8.033s,FAILED
