Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-01-25 19:19:22,2018-01-25 19:27:13,7m - 50.889s,ERROR
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-01-25 19:19:22,2018-01-25 19:20:31,1m - 8.865s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-25 19:19:22,2018-01-25 19:19:29,7.018s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-01-25 19:19:29,2018-01-25 19:19:31,1.443s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:19:31,2018-01-25 19:19:31,0.162s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:19:31,2018-01-25 19:19:31,0.144s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 19:19:31,2018-01-25 19:19:39,8.015s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:19:39,2018-01-25 19:19:39,0.300s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 19:19:39,2018-01-25 19:19:52,12.458s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-25 19:19:52,2018-01-25 19:19:52,0.080s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 19:19:52,2018-01-25 19:19:52,0.181s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:19:52,2018-01-25 19:19:52,0.181s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 19:19:52,2018-01-25 19:19:53,0.235s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:19:53,2018-01-25 19:19:53,0.170s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 19:19:53,2018-01-25 19:19:55,2.027s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:19:55,2018-01-25 19:19:55,0.220s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:19:55,2018-01-25 19:19:55,0.112s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 19:19:55,2018-01-25 19:19:55,0.150s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 19:19:55,2018-01-25 19:19:56,1.002s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 19:19:56,2018-01-25 19:20:03,6.875s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 19:20:03,2018-01-25 19:20:04,1.003s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:20:04,2018-01-25 19:20:04,0.185s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:20:04,2018-01-25 19:20:05,0.294s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 19:20:05,2018-01-25 19:20:10,5.008s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:20:10,2018-01-25 19:20:10,0.365s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 19:20:10,2018-01-25 19:20:15,5.008s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:20:15,2018-01-25 19:20:15,0.314s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 19:20:15,2018-01-25 19:20:25,10.015s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 19:20:25,2018-01-25 19:20:26,0.145s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 19:20:26,2018-01-25 19:20:26,0.152s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 19:20:26,2018-01-25 19:20:31,5.008s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 19:20:31,2018-01-25 19:20:31,0.166s,PASSED
,,,,,,
Test Cases/APPLICATION_CREATION,Chrome 63.0.3239.132,,2018-01-25 19:20:31,2018-01-25 19:26:39,6m - 8.078s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:20:31,2018-01-25 19:20:32,0.328s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 19:20:32,2018-01-25 19:20:46,14.339s,PASSED
Statement - Address = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Endorsement_OR/get_Address),Chrome 63.0.3239.132,,2018-01-25 19:20:46,2018-01-25 19:20:46,0.005s,PASSED
"Statement - propertyaddress = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(Address, ""value"")",Chrome 63.0.3239.132,,2018-01-25 19:20:46,2018-01-25 19:20:46,0.073s,PASSED
Statement - println(propertyaddress),Chrome 63.0.3239.132,,2018-01-25 19:20:46,2018-01-25 19:20:46,0.002s,PASSED
Statement - propertyaddress = propertyaddress,Chrome 63.0.3239.132,,2018-01-25 19:20:46,2018-01-25 19:20:46,0.000s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 19:20:46,2018-01-25 19:20:46,0.102s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:20:46,2018-01-25 19:20:46,0.117s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:20:46,2018-01-25 19:20:46,0.101s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 19:20:46,2018-01-25 19:20:46,0.207s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:20:46,2018-01-25 19:20:47,0.191s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 19:20:47,2018-01-25 19:20:47,0.136s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 19:20:47,2018-01-25 19:20:47,0.205s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 19:20:47,2018-01-25 19:20:48,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 19:20:48,2018-01-25 19:21:18,30.157s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 19:21:18,2018-01-25 19:21:28,10.015s,PASSED
