Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-01-30 14:40:12,2018-01-30 14:43:35,3m - 23.032s,FAILED
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-01-30 14:40:12,2018-01-30 14:41:36,1m - 24.155s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-30 14:40:12,2018-01-30 14:40:19,7.168s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-01-30 14:40:19,2018-01-30 14:40:21,1.499s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 14:40:21,2018-01-30 14:40:21,0.198s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 14:40:21,2018-01-30 14:40:21,0.179s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 14:40:21,2018-01-30 14:40:38,16.252s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 14:40:38,2018-01-30 14:40:38,0.372s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 14:40:38,2018-01-30 14:40:53,15.430s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-30 14:40:53,2018-01-30 14:40:53,0.052s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-30 14:40:53,2018-01-30 14:40:54,0.126s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 14:40:54,2018-01-30 14:40:54,0.135s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-30 14:40:54,2018-01-30 14:40:54,0.223s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 14:40:54,2018-01-30 14:40:54,0.240s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 14:40:54,2018-01-30 14:40:56,2.025s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 14:40:56,2018-01-30 14:40:56,0.267s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 14:40:56,2018-01-30 14:40:57,0.101s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 14:40:57,2018-01-30 14:40:57,0.140s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 14:40:57,2018-01-30 14:40:58,1.005s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 14:40:58,2018-01-30 14:41:08,10.522s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 14:41:08,2018-01-30 14:41:09,1.004s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 14:41:09,2018-01-30 14:41:09,0.257s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 14:41:09,2018-01-30 14:41:10,0.293s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 14:41:10,2018-01-30 14:41:15,5.009s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 14:41:15,2018-01-30 14:41:15,0.352s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 14:41:15,2018-01-30 14:41:20,5.009s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-30 14:41:20,2018-01-30 14:41:20,0.271s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 14:41:20,2018-01-30 14:41:30,10.016s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 14:41:30,2018-01-30 14:41:31,0.192s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-30 14:41:31,2018-01-30 14:41:31,0.169s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-30 14:41:31,2018-01-30 14:41:36,5.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 14:41:36,2018-01-30 14:41:36,0.180s,PASSED
,,,,,,
Test Cases/APPLICATION_CREATION,Chrome 63.0.3239.132,,2018-01-30 14:41:36,2018-01-30 14:43:06,1m - 29.962s,FAILED
setText,Chrome 63.0.3239.132,,2018-01-30 14:41:36,2018-01-30 14:41:37,0.460s,PASSED
click,Chrome 63.0.3239.132,,2018-01-30 14:41:37,2018-01-30 14:43:04,1m - 26.863s,PASSED
