Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-01-31 11:53:43,2018-01-31 12:13:06,19m - 23.147s,PASSED
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-01-31 11:53:43,2018-01-31 11:55:10,1m - 26.474s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-31 11:53:44,2018-01-31 11:53:51,7.624s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-01-31 11:53:51,2018-01-31 11:53:52,1.167s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-31 11:53:52,2018-01-31 11:53:53,0.205s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-31 11:53:53,2018-01-31 11:53:53,0.170s,PASSED
click,Chrome 63.0.3239.132,,2018-01-31 11:53:53,2018-01-31 11:54:03,10.376s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-31 11:54:03,2018-01-31 11:54:04,0.333s,PASSED
click,Chrome 63.0.3239.132,,2018-01-31 11:54:04,2018-01-31 11:54:19,15.453s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-31 11:54:19,2018-01-31 11:54:19,0.121s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-31 11:54:19,2018-01-31 11:54:19,0.136s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-31 11:54:19,2018-01-31 11:54:19,0.180s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-31 11:54:19,2018-01-31 11:54:20,0.233s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-31 11:54:20,2018-01-31 11:54:20,0.295s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-31 11:54:20,2018-01-31 11:54:22,2.026s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-31 11:54:22,2018-01-31 11:54:22,0.235s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-31 11:54:22,2018-01-31 11:54:22,0.094s,PASSED
click,Chrome 63.0.3239.132,,2018-01-31 11:54:22,2018-01-31 11:54:22,0.131s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-31 11:54:22,2018-01-31 11:54:23,1.004s,PASSED
