Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-01-29 17:38:26,2018-01-29 17:49:29,11m - 2.870s,ERROR
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-01-29 17:38:26,2018-01-29 17:39:44,1m - 17.895s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-29 17:38:26,2018-01-29 17:38:36,9.592s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-01-29 17:38:36,2018-01-29 17:38:37,1.444s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:38:37,2018-01-29 17:38:38,0.245s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:38:38,2018-01-29 17:38:38,0.229s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 17:38:38,2018-01-29 17:38:44,5.672s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:38:44,2018-01-29 17:38:44,0.315s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 17:38:44,2018-01-29 17:39:02,18.059s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-29 17:39:02,2018-01-29 17:39:02,0.057s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-29 17:39:02,2018-01-29 17:39:02,0.137s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:39:02,2018-01-29 17:39:02,0.131s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-29 17:39:02,2018-01-29 17:39:02,0.165s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:39:02,2018-01-29 17:39:03,0.152s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-29 17:39:03,2018-01-29 17:39:05,2.023s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:39:05,2018-01-29 17:39:05,0.250s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:39:05,2018-01-29 17:39:05,0.093s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 17:39:05,2018-01-29 17:39:05,0.126s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-29 17:39:05,2018-01-29 17:39:06,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 17:39:06,2018-01-29 17:39:16,9.996s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-29 17:39:16,2018-01-29 17:39:17,1.003s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:39:17,2018-01-29 17:39:17,0.275s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:39:17,2018-01-29 17:39:18,0.296s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-29 17:39:18,2018-01-29 17:39:23,5.009s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:39:23,2018-01-29 17:39:23,0.373s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-29 17:39:23,2018-01-29 17:39:28,5.008s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:39:28,2018-01-29 17:39:28,0.269s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-29 17:39:28,2018-01-29 17:39:38,10.013s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 17:39:38,2018-01-29 17:39:39,0.148s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-29 17:39:39,2018-01-29 17:39:39,0.180s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-29 17:39:39,2018-01-29 17:39:44,5.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 17:39:44,2018-01-29 17:39:44,0.164s,PASSED
,,,,,,
Test Cases/APPLICATION_CREATION,Chrome 63.0.3239.132,,2018-01-29 17:39:44,2018-01-29 17:45:36,5m - 51.725s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:39:44,2018-01-29 17:39:45,0.403s,PASSED
click,Chrome 63.0.3239.132,,2018-01-29 17:39:45,2018-01-29 17:39:59,14.656s,PASSED
Statement - Address = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Endorsement_OR/get_Address),Chrome 63.0.3239.132,,2018-01-29 17:39:59,2018-01-29 17:39:59,0.004s,PASSED
"Statement - propertyaddress = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(Address, ""value"")",Chrome 63.0.3239.132,,2018-01-29 17:39:59,2018-01-29 17:39:59,0.045s,PASSED
Statement - println(propertyaddress),Chrome 63.0.3239.132,,2018-01-29 17:39:59,2018-01-29 17:39:59,0.003s,PASSED
Statement - propertyaddress = propertyaddress,Chrome 63.0.3239.132,,2018-01-29 17:39:59,2018-01-29 17:39:59,0.001s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-29 17:39:59,2018-01-29 17:39:59,0.127s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:39:59,2018-01-29 17:40:00,0.137s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:40:00,2018-01-29 17:40:00,0.100s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-29 17:40:00,2018-01-29 17:40:00,0.164s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:40:00,2018-01-29 17:40:00,0.129s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-29 17:40:00,2018-01-29 17:40:00,0.109s,PASSED
