Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-01-18 15:26:33,2018-01-18 15:34:04,7m - 30.415s,PASSED
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-01-18 15:26:34,2018-01-18 15:28:05,1m - 30.870s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-18 15:26:34,2018-01-18 15:26:42,7.841s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-01-18 15:26:42,2018-01-18 15:26:44,1.448s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:26:44,2018-01-18 15:26:44,0.187s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:26:44,2018-01-18 15:26:44,0.187s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:26:44,2018-01-18 15:26:47,3.438s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:26:47,2018-01-18 15:26:48,0.408s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:26:48,2018-01-18 15:27:09,21.560s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-18 15:27:09,2018-01-18 15:27:09,0.085s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 15:27:09,2018-01-18 15:27:10,0.169s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:27:10,2018-01-18 15:27:10,0.171s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 15:27:10,2018-01-18 15:27:10,0.289s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:27:10,2018-01-18 15:27:10,0.225s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:27:10,2018-01-18 15:27:12,2.031s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:27:12,2018-01-18 15:27:13,0.252s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:27:13,2018-01-18 15:27:13,0.125s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:27:13,2018-01-18 15:27:13,0.147s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:27:13,2018-01-18 15:27:14,1.004s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:27:14,2018-01-18 15:27:27,13.076s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:27:27,2018-01-18 15:27:28,1.004s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:27:28,2018-01-18 15:27:28,0.242s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:27:28,2018-01-18 15:27:28,0.259s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:27:28,2018-01-18 15:27:38,10.015s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:27:38,2018-01-18 15:27:39,0.372s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:27:39,2018-01-18 15:27:49,10.015s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:27:49,2018-01-18 15:27:49,0.297s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:27:49,2018-01-18 15:27:59,10.016s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:27:59,2018-01-18 15:27:59,0.161s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 15:27:59,2018-01-18 15:27:59,0.142s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:27:59,2018-01-18 15:28:04,5.010s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:28:04,2018-01-18 15:28:05,0.166s,PASSED
,,,,,,
Test Cases/APPLICATION_CREATION,Chrome 63.0.3239.132,,2018-01-18 15:28:05,2018-01-18 15:33:40,5m - 34.929s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:28:05,2018-01-18 15:28:05,0.502s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:28:05,2018-01-18 15:28:19,13.783s,PASSED
Statement - Address = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Endorsement_OR/get_Address),Chrome 63.0.3239.132,,2018-01-18 15:28:19,2018-01-18 15:28:19,0.005s,PASSED
"Statement - propertyaddress = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(Address, ""value"")",Chrome 63.0.3239.132,,2018-01-18 15:28:19,2018-01-18 15:28:19,0.063s,PASSED
Statement - println(propertyaddress),Chrome 63.0.3239.132,,2018-01-18 15:28:19,2018-01-18 15:28:19,0.004s,PASSED
Statement - propertyaddress = propertyaddress,Chrome 63.0.3239.132,,2018-01-18 15:28:19,2018-01-18 15:28:19,0.000s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 15:28:19,2018-01-18 15:28:19,0.142s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:28:19,2018-01-18 15:28:20,0.141s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:28:20,2018-01-18 15:28:20,0.093s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 15:28:20,2018-01-18 15:28:20,0.160s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:28:20,2018-01-18 15:28:20,0.134s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:28:20,2018-01-18 15:28:20,0.108s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:28:20,2018-01-18 15:28:20,0.222s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:28:20,2018-01-18 15:28:21,1.004s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:28:21,2018-01-18 15:28:57,35.384s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:28:57,2018-01-18 15:29:07,10.015s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:29:07,2018-01-18 15:29:07,0.144s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:07,2018-01-18 15:29:17,10.015s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:17,2018-01-18 15:29:20,3.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:29:20,2018-01-18 15:29:20,0.093s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:29:20,2018-01-18 15:29:20,0.161s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:29:20,2018-01-18 15:29:20,0.148s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:29:20,2018-01-18 15:29:20,0.140s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:29:20,2018-01-18 15:29:21,0.279s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:21,2018-01-18 15:29:26,5.009s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:29:26,2018-01-18 15:29:26,0.253s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:26,2018-01-18 15:29:31,5.008s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-18 15:29:31,2018-01-18 15:29:31,0.207s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:31,2018-01-18 15:29:36,5.009s,PASSED
Statement - hdnPolicyInfoId = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Generic_OR/hdnPolicyInfoId),Chrome 63.0.3239.132,,2018-01-18 15:29:36,2018-01-18 15:29:36,0.004s,PASSED
"Statement - policyInfoid = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(hdnPolicyInfoId, ""value"")",Chrome 63.0.3239.132,,2018-01-18 15:29:36,2018-01-18 15:29:36,0.048s,PASSED
Statement - policyInfoId = policyInfoid,Chrome 63.0.3239.132,,2018-01-18 15:29:36,2018-01-18 15:29:36,0.001s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:29:36,2018-01-18 15:29:36,0.228s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:36,2018-01-18 15:29:37,1.005s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:29:37,2018-01-18 15:29:38,0.930s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:38,2018-01-18 15:29:41,3.006s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 15:29:41,2018-01-18 15:29:42,0.164s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:42,2018-01-18 15:29:44,2.004s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 15:29:44,2018-01-18 15:29:44,0.230s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:44,2018-01-18 15:29:46,2.004s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-18 15:29:46,2018-01-18 15:29:46,0.223s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:46,2018-01-18 15:29:51,5.010s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:29:51,2018-01-18 15:29:51,0.168s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:51,2018-01-18 15:29:52,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:29:52,2018-01-18 15:29:52,0.084s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:52,2018-01-18 15:29:53,1.003s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:29:53,2018-01-18 15:29:53,0.084s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:53,2018-01-18 15:29:54,1.004s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:29:54,2018-01-18 15:29:55,0.141s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-18 15:29:55,2018-01-18 15:30:00,5.007s,PASSED
click,Chrome 63.0.3239.132,,2018-01-18 15:30:00,2018-01-18 15:30:01,1.343s,PASSED
