Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-02-22 15:52:30,2018-02-22 16:13:10,20m - 40.174s,FAILED
,,,,,,
Test Cases/URL Navigation/Navigate To URL,Chrome 63.0.3239.132,User Open an mentioned browser and navigate to URL,2018-02-22 15:52:31,2018-02-22 15:52:39,8.416s,PASSED
com.PPE.url_Navigation.gotoURL,Chrome 63.0.3239.132,,2018-02-22 15:52:31,2018-02-22 15:52:39,7.880s,PASSED
,,,,,,
Test Cases/Login In PPE Application/Incorrect Attempt for Login,Chrome 63.0.3239.132,,2018-02-22 15:52:39,2018-02-22 15:53:16,36.583s,PASSED
com.PPE.IncorrectLogin.login,Chrome 63.0.3239.132,,2018-02-22 15:52:39,2018-02-22 15:53:16,36.391s,PASSED
,,,,,,
Test Cases/Login In PPE Application/Login With Correct Credentials,Chrome 63.0.3239.132,,2018-02-22 15:53:16,2018-02-22 15:53:22,5.891s,PASSED
com.PPE.Login.correctlogin,Chrome 63.0.3239.132,,2018-02-22 15:53:16,2018-02-22 15:53:22,5.790s,PASSED
,,,,,,
Test Cases/Quote Creation/Creating Quote,Chrome 63.0.3239.132,,2018-02-22 15:53:22,2018-02-22 15:54:11,49.535s,PASSED
Statement - propertyDataRowCounter = 0,Chrome 63.0.3239.132,,2018-02-22 15:53:22,2018-02-22 15:53:22,0.001s,PASSED
Statement - configDataRowCounter = 0,Chrome 63.0.3239.132,,2018-02-22 15:53:22,2018-02-22 15:53:22,0.000s,PASSED
Statement - genericDATA = com.kms.katalon.core.testdata.TestDataFactory.findTestData(PPE_Config_File),Chrome 63.0.3239.132,,2018-02-22 15:53:22,2018-02-22 15:53:22,0.006s,PASSED
Statement - propertyDATA = com.kms.katalon.core.testdata.TestDataFactory.findTestData(PPEPROPERTYDATA),Chrome 63.0.3239.132,,2018-02-22 15:53:22,2018-02-22 15:53:22,0.008s,PASSED
"Statement - If (genericDATA.internallyGetValue(""STATE"", configDataRowCounter) == ""GA"")",Chrome 63.0.3239.132,,2018-02-22 15:53:22,2018-02-22 15:53:22,0.001s,PASSED
"Statement - Else If (genericDATA.internallyGetValue(""STATE"", configDataRowCounter) == ""VA"")",Chrome 63.0.3239.132,,2018-02-22 15:53:22,2018-02-22 15:53:28,6.433s,PASSED
click,Chrome 63.0.3239.132,,2018-02-22 15:53:28,2018-02-22 15:53:37,8.839s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-02-22 15:53:37,2018-02-22 15:53:37,0.057s,PASSED
com.PPE.QuotePropertyDataSelection.QuoteCreation,Chrome 63.0.3239.132,,2018-02-22 15:53:37,2018-02-22 15:54:11,34.078s,PASSED
,,,,,,
Test Cases/Application Creation/Creating an Application,Chrome 63.0.3239.132,,2018-02-22 15:54:11,2018-02-22 16:00:01,5m - 49.380s,PASSED
Statement - propertyDataRowCounter = 0,Chrome 63.0.3239.132,,2018-02-22 15:54:11,2018-02-22 15:54:11,0.002s,PASSED
Statement - configDataRowCounter = 0,Chrome 63.0.3239.132,,2018-02-22 15:54:11,2018-02-22 15:54:11,0.001s,PASSED
Statement - genericDATA = com.kms.katalon.core.testdata.TestDataFactory.findTestData(PPE_Config_File),Chrome 63.0.3239.132,,2018-02-22 15:54:11,2018-02-22 15:54:11,0.013s,PASSED
