Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PPE,Chrome 63.0.3239.132,,2018-01-25 15:33:38,2018-01-25 15:36:18,2m - 40.245s,FAILED
,,,,,,
Test Cases/QUOTE_CREATION,Chrome 63.0.3239.132,Agent Quote process,2018-01-25 15:33:38,2018-01-25 15:34:44,1m - 5.806s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-25 15:33:39,2018-01-25 15:33:46,7.507s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-01-25 15:33:46,2018-01-25 15:33:48,1.455s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 15:33:48,2018-01-25 15:33:48,0.294s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 15:33:48,2018-01-25 15:33:48,0.230s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 15:33:48,2018-01-25 15:33:51,2.973s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 15:33:51,2018-01-25 15:33:52,0.381s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 15:33:52,2018-01-25 15:34:04,12.607s,PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-25 15:34:04,2018-01-25 15:34:04,0.082s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 15:34:04,2018-01-25 15:34:05,0.169s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 15:34:05,2018-01-25 15:34:05,0.191s,PASSED
selectOptionByIndex,Chrome 63.0.3239.132,,2018-01-25 15:34:05,2018-01-25 15:34:05,0.244s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 15:34:05,2018-01-25 15:34:05,0.184s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 15:34:05,2018-01-25 15:34:07,2.025s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 15:34:07,2018-01-25 15:34:07,0.225s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 15:34:07,2018-01-25 15:34:08,0.098s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 15:34:08,2018-01-25 15:34:08,0.127s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 15:34:08,2018-01-25 15:34:09,1.004s,PASSED
click,Chrome 63.0.3239.132,,2018-01-25 15:34:09,2018-01-25 15:34:17,7.942s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 15:34:17,2018-01-25 15:34:18,1.003s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 15:34:18,2018-01-25 15:34:18,0.185s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 15:34:18,2018-01-25 15:34:18,0.305s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 15:34:18,2018-01-25 15:34:23,5.008s,PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 15:34:23,2018-01-25 15:34:23,0.371s,PASSED
delay,Chrome 63.0.3239.132,,2018-01-25 15:34:23,2018-01-25 15:34:28,5.009s,PASSED
